Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
09/02/2020 15:41,Sig_APT_Hacktools_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,63 / 71,11ce4d5933f35741261ded6ef74e70436ee803033accba939b0a341bc8f082ff,https://www.virustotal.com/gui/file/11ce4d5933f35741261ded6ef74e70436ee803033accba939b0a341bc8f082ff,#sig #apt #hacktools #aptmalware #sig_apt_hacktools_1
09/02/2020 15:40,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 61,30dce5e6bd58ecdc5ae825dcc6d48ea977da02365e9af16dcf8b3d4a431de78b,https://www.virustotal.com/gui/file/30dce5e6bd58ecdc5ae825dcc6d48ea977da02365e9af16dcf8b3d4a431de78b,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
09/02/2020 15:37,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 72,61ac038dfe2ae079879b696ed818b24f81cef804f35db8c54894f9771dc590a7,https://www.virustotal.com/gui/file/61ac038dfe2ae079879b696ed818b24f81cef804f35db8c54894f9771dc590a7,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 15:37,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 73,f9cc8ba8e4055841c2520238881652361d13489c666b1ebe9ceca85ab2446cbf,https://www.virustotal.com/gui/file/f9cc8ba8e4055841c2520238881652361d13489c666b1ebe9ceca85ab2446cbf,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 15:36,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 61,373784481a5467bc4f1c56b747339bb5d4c14375b9ad3eb89e7a9f9d65ade627,https://www.virustotal.com/gui/file/373784481a5467bc4f1c56b747339bb5d4c14375b9ad3eb89e7a9f9d65ade627,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
09/02/2020 15:32,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,0 / 61,3483258a494f1bc64b313336ba12a88f3efb161e78be9da5494c2a94ba6b93d2,https://www.virustotal.com/gui/file/3483258a494f1bc64b313336ba12a88f3efb161e78be9da5494c2a94ba6b93d2,#apt #aptmalware #apt_mal_docdropper_nov19_1
09/02/2020 15:31,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 73,24f2ff45d4e44f218b240703fdf1216b34aab8a160d5e3561c8f27f47f2234c3,https://www.virustotal.com/gui/file/24f2ff45d4e44f218b240703fdf1216b34aab8a160d5e3561c8f27f47f2234c3,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 15:24,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,0 / 61,312c1d28facc72aa2a2d5f6e2d9b8a8bc87b0e543f5518efb57d20684b2e94c2,https://www.virustotal.com/gui/file/312c1d28facc72aa2a2d5f6e2d9b8a8bc87b0e543f5518efb57d20684b2e94c2,#apt #aptmalware #apt_mal_docdropper_nov19_1
09/02/2020 15:24,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,f‚vr-62,4479b2c5e904f6fe3de6853a204a98bcc6a005ded18e80e2c0b469613cd9d01b,https://www.virustotal.com/gui/file/4479b2c5e904f6fe3de6853a204a98bcc6a005ded18e80e2c0b469613cd9d01b,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 15:24,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 72,9ee41f134bf34997520b5bbc8f155be38c5de6c991a26255fc8aed970926a537,https://www.virustotal.com/gui/file/9ee41f134bf34997520b5bbc8f155be38c5de6c991a26255fc8aed970926a537,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
09/02/2020 15:22,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 73,bfbf294f6a6e681ada782da3b97c88f8dffd86725c0f2a40a367682bd5fcfe15,https://www.virustotal.com/gui/file/bfbf294f6a6e681ada782da3b97c88f8dffd86725c0f2a40a367682bd5fcfe15,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 15:16,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 73,8a0a695636bb114d4ca4ebca50a1471a857b084803056313bdabca3c8ab389d5,https://www.virustotal.com/gui/file/8a0a695636bb114d4ca4ebca50a1471a857b084803056313bdabca3c8ab389d5,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 15:12,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,51 / 71,2d9f4c210d0fdf83de928a1e6706030d7d47c357affc27ce5f20f29243b163ba,https://www.virustotal.com/gui/file/2d9f4c210d0fdf83de928a1e6706030d7d47c357affc27ce5f20f29243b163ba,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
09/02/2020 15:12,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,52 / 71,38f21d62e13db85003bf83126cfd644212c732ef8c0c0958b33f8fd35bc1df69,https://www.virustotal.com/gui/file/38f21d62e13db85003bf83126cfd644212c732ef8c0c0958b33f8fd35bc1df69,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
09/02/2020 15:11,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 72,09957fb0ea816c9dc291f0fa1295f15d4218ecba4df90d1f070a62336bb617cc,https://www.virustotal.com/gui/file/09957fb0ea816c9dc291f0fa1295f15d4218ecba4df90d1f070a62336bb617cc,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 15:10,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 72,f1ba9f798928c8cc7973641f95aab51bf3fe351fb98962e758ccbb744bfb1caf,https://www.virustotal.com/gui/file/f1ba9f798928c8cc7973641f95aab51bf3fe351fb98962e758ccbb744bfb1caf,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 15:09,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,53 / 73,6674b5512f894745717ef4beae009641590fbb02feb37b84c05433ddf5198d66,https://www.virustotal.com/gui/file/6674b5512f894745717ef4beae009641590fbb02feb37b84c05433ddf5198d66,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
09/02/2020 15:09,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,70 / 73,375cb855e986de08c77dc19c3e4ecceee09eb3f51edf453c08e6cedcbd3f53d8,https://www.virustotal.com/gui/file/375cb855e986de08c77dc19c3e4ecceee09eb3f51edf453c08e6cedcbd3f53d8,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 15:02,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,57 / 71,f6d2196a5498f15b78f542767088daf5046b14a51f9581996907343a5dc0c091,https://www.virustotal.com/gui/file/f6d2196a5498f15b78f542767088daf5046b14a51f9581996907343a5dc0c091,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
09/02/2020 14:56,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 73,cf74b51adf0b75a1acd8275b47b38ee828f0057df98cec38eeacf2ad4df58748,https://www.virustotal.com/gui/file/cf74b51adf0b75a1acd8275b47b38ee828f0057df98cec38eeacf2ad4df58748,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 14:53,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,f‚vr-62,3549417631a2c6ae0fa79eb77163f04d4ae1df7dbaeb9ff049d4f87d43afce6d,https://www.virustotal.com/gui/file/3549417631a2c6ae0fa79eb77163f04d4ae1df7dbaeb9ff049d4f87d43afce6d,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
09/02/2020 14:53,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,70 / 73,72be53abc6f840ce5c58864365aaa430ac435da81eea3d450f5f4c3ebf0b0539,https://www.virustotal.com/gui/file/72be53abc6f840ce5c58864365aaa430ac435da81eea3d450f5f4c3ebf0b0539,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 14:52,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,70 / 73,0f5b30cd52c702305a87d58e6f9e3c7aa2a36278d5123b430598c26b118b1836,https://www.virustotal.com/gui/file/0f5b30cd52c702305a87d58e6f9e3c7aa2a36278d5123b430598c26b118b1836,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 14:51,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,54 / 73,ccae080eb6bbeac05bb4778e2f6dbe58206dede54857bbad940b1e5aa0a535a5,https://www.virustotal.com/gui/file/ccae080eb6bbeac05bb4778e2f6dbe58206dede54857bbad940b1e5aa0a535a5,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
09/02/2020 14:51,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,53 / 72,12d6d6fe9ac09f0ccc90937d37b1ec9145d7c4c28eee43b8eeb8da8b62789280,https://www.virustotal.com/gui/file/12d6d6fe9ac09f0ccc90937d37b1ec9145d7c4c28eee43b8eeb8da8b62789280,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
09/02/2020 14:50,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,54 / 73,1e14505f09a26636c06e764cdabb37c8952f130de1dd0f79402ee52221930c04,https://www.virustotal.com/gui/file/1e14505f09a26636c06e764cdabb37c8952f130de1dd0f79402ee52221930c04,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
09/02/2020 14:43,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,0 / 59,2d98020e167ddde2cbfc60811b7f4d6a778b8298aef04e42658a5a616d811ac4,https://www.virustotal.com/gui/file/2d98020e167ddde2cbfc60811b7f4d6a778b8298aef04e42658a5a616d811ac4,#apt #aptmalware #apt_mal_docdropper_nov19_1
09/02/2020 14:43,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 61,334e7eee47ef62ce44f54e41430f49fe88aad8aeaac9c530051f9738695ccc86,https://www.virustotal.com/gui/file/334e7eee47ef62ce44f54e41430f49fe88aad8aeaac9c530051f9738695ccc86,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
09/02/2020 14:41,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,54 / 71,a48c93841cabb24a8e2c031c74bdbc06cc2b978cadb87be9a3cab7a107f418c1,https://www.virustotal.com/gui/file/a48c93841cabb24a8e2c031c74bdbc06cc2b978cadb87be9a3cab7a107f418c1,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
09/02/2020 14:39,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,41 / 72,e3529bc3e19359513effcdea48b376059661fbf3ab8295e7c0849873ad5947e9,https://www.virustotal.com/gui/file/e3529bc3e19359513effcdea48b376059661fbf3ab8295e7c0849873ad5947e9,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 14:37,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 73,1be6d0c6650bb218b2f67788cb2118eccf0d7285b625faace38de93a15887e4f,https://www.virustotal.com/gui/file/1be6d0c6650bb218b2f67788cb2118eccf0d7285b625faace38de93a15887e4f,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 14:32,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,70 / 73,2237a57de99c0dc8b66e0c1806a2bc7675bdb5083c781566dcb9454f88533826,https://www.virustotal.com/gui/file/2237a57de99c0dc8b66e0c1806a2bc7675bdb5083c781566dcb9454f88533826,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 14:30,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 73,a667e30569c446dbfb8d326d6df922b4eb71ed00eb186ac23957643dcd00473f,https://www.virustotal.com/gui/file/a667e30569c446dbfb8d326d6df922b4eb71ed00eb186ac23957643dcd00473f,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 14:28,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,66 / 72,3685415d0a60e01af9076a782c699e215b9833bdac6693b064408df8b92d60cf,https://www.virustotal.com/gui/file/3685415d0a60e01af9076a782c699e215b9833bdac6693b064408df8b92d60cf,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
09/02/2020 14:26,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 72,08315edb4a2f8ffb21cc306ffe0a4313c0270cf306dacf0527f5e517b7ac1a15,https://www.virustotal.com/gui/file/08315edb4a2f8ffb21cc306ffe0a4313c0270cf306dacf0527f5e517b7ac1a15,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 14:26,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,0 / 62,2d6c093cc656b4f58a03d5773c70f09aa66e39205ce8c3228eed91cf8e5e113d,https://www.virustotal.com/gui/file/2d6c093cc656b4f58a03d5773c70f09aa66e39205ce8c3228eed91cf8e5e113d,#apt #aptmalware #apt_mal_docdropper_nov19_1
09/02/2020 14:12,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,13 / 73,c151921b7af5d0f83ba75d36b9e556222e490f490daa2a8b3856019607e7a3d6,https://www.virustotal.com/gui/file/c151921b7af5d0f83ba75d36b9e556222e490f490daa2a8b3856019607e7a3d6,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:12,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-72,d6548bea0900934184d2a49c22e35aa6b29770dc3a25299abd4f4029690f1b2c,https://www.virustotal.com/gui/file/d6548bea0900934184d2a49c22e35aa6b29770dc3a25299abd4f4029690f1b2c,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:12,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,juin-70,c611cc426d56231ce999e49bba95d1eea3fe35b9b064246286f9233b23c5207b,https://www.virustotal.com/gui/file/c611cc426d56231ce999e49bba95d1eea3fe35b9b064246286f9233b23c5207b,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:11,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,0 / 72,45fdda8194b658f5db5f9712ec96181d5e53afae70e1eb223e3d0e6501d507e6,https://www.virustotal.com/gui/file/45fdda8194b658f5db5f9712ec96181d5e53afae70e1eb223e3d0e6501d507e6,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:11,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-72,27c26d94baa5b2665498bc58927e54359dfd27f99ad97e6f7621a181ad6e208f,https://www.virustotal.com/gui/file/27c26d94baa5b2665498bc58927e54359dfd27f99ad97e6f7621a181ad6e208f,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:11,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-72,851d33cd7e250c7296d65a39819d86741db770ac8ffe45f94a991ec832a6ae13,https://www.virustotal.com/gui/file/851d33cd7e250c7296d65a39819d86741db770ac8ffe45f94a991ec832a6ae13,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:11,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,mars-72,d73d05501c1b5e7648adf69ba3ddd290a0804291aaa6a7538d009e26a039a447,https://www.virustotal.com/gui/file/d73d05501c1b5e7648adf69ba3ddd290a0804291aaa6a7538d009e26a039a447,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:11,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,mars-71,70cb22cbf7cbce58bd98e45fce84ad75af474e877f4bb99da68f41400ec7651f,https://www.virustotal.com/gui/file/70cb22cbf7cbce58bd98e45fce84ad75af474e877f4bb99da68f41400ec7651f,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:11,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,avr-72,20f879af99fcd9441d6e4e516e8aeae2de2962d85769e39712edd0bbb2a72e4b,https://www.virustotal.com/gui/file/20f879af99fcd9441d6e4e516e8aeae2de2962d85769e39712edd0bbb2a72e4b,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:11,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,avr-72,effa4d9ee98b3a42ee854d9ced01e232bb205e239dbf0c618a7364ad5e577b4a,https://www.virustotal.com/gui/file/effa4d9ee98b3a42ee854d9ced01e232bb205e239dbf0c618a7364ad5e577b4a,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,mars-73,a26dea1177662fdeaa84e75739aeb99049115cb2d262deecead5a8719563e3a7,https://www.virustotal.com/gui/file/a26dea1177662fdeaa84e75739aeb99049115cb2d262deecead5a8719563e3a7,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-71,5e11fe198f82c0b7df2634e822d8bb3424f13efad69ff3903fc09e89592bdab9,https://www.virustotal.com/gui/file/5e11fe198f82c0b7df2634e822d8bb3424f13efad69ff3903fc09e89592bdab9,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-71,b152d355d29126c429e3ec9801e9c708407e87654c758a0345ac186d4a78494c,https://www.virustotal.com/gui/file/b152d355d29126c429e3ec9801e9c708407e87654c758a0345ac186d4a78494c,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-72,8684853deb27c00873e0d14bed644c85e8c6b21051f4826e3abf0f3e3bcf2e1d,https://www.virustotal.com/gui/file/8684853deb27c00873e0d14bed644c85e8c6b21051f4826e3abf0f3e3bcf2e1d,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-71,5c95c9a0a46dc7c7583a75bd7f8e6f7f7fcd61dd12ad44b1591ece0f565daee2,https://www.virustotal.com/gui/file/5c95c9a0a46dc7c7583a75bd7f8e6f7f7fcd61dd12ad44b1591ece0f565daee2,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-70,31330e01f9a929b062767ebe2effe885e5507c244a231242d66a97eb386bbb45,https://www.virustotal.com/gui/file/31330e01f9a929b062767ebe2effe885e5507c244a231242d66a97eb386bbb45,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-71,a8480da2f2fa9c27815353f92ca46f4657a42fcfe2b1ed062bf5a85be57f55f2,https://www.virustotal.com/gui/file/a8480da2f2fa9c27815353f92ca46f4657a42fcfe2b1ed062bf5a85be57f55f2,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,mars-73,8515d63c87d93b50cdf1f14f7aab9af17cedfda0648b914592bab3f63366d2a1,https://www.virustotal.com/gui/file/8515d63c87d93b50cdf1f14f7aab9af17cedfda0648b914592bab3f63366d2a1,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,avr-73,c7b4c5408c6ce43728573c10e78e2279323603eb0e7e8b7a71f91b3429c17952,https://www.virustotal.com/gui/file/c7b4c5408c6ce43728573c10e78e2279323603eb0e7e8b7a71f91b3429c17952,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,0 / 70,7ace15a67ee3def6357eff419ec7c707cab6d3314efc741e97666790f277c646,https://www.virustotal.com/gui/file/7ace15a67ee3def6357eff419ec7c707cab6d3314efc741e97666790f277c646,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
09/02/2020 14:10,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-72,d93ac34c37c860e4d6633bb258466643687eed57d9c789ef618d2fdc1a266135,https://www.virustotal.com/gui/file/d93ac34c37c860e4d6633bb258466643687eed57d9c789ef618d2fdc1a266135,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
