Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
06/02/2020 21:46,APT_MAL_BronzeUnion_CN_Mal_Cert,Chinese Threat Groups,Valhalla Rule Feed Only,Detects a signing certificate used by Bronze Union threat group,https://www.secureworks.com/research/a-peek-into-bronze-unions-toolbox,38 / 73,02a99b90b7c7eae3f4a180cbd40fc1088b855611187b1e70b3002fdb2a75d49e,https://www.virustotal.com/gui/file/02a99b90b7c7eae3f4a180cbd40fc1088b855611187b1e70b3002fdb2a75d49e,#apt #bronzeunion #cert #chinesethreatgroups #apt_mal_bronzeunion_cn_mal_cert
06/02/2020 21:46,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,30 / 62,63e404011aeabb964ce63f467be29d678d0576bddb72124d491ab5565e1044cf,https://www.virustotal.com/gui/file/63e404011aeabb964ce63f467be29d678d0576bddb72124d491ab5565e1044cf,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:45,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,mars-62,0bf92a827f6a34dde215bad8d3c0302a385c2281a4ddae99c91a46eb5d994269,https://www.virustotal.com/gui/file/0bf92a827f6a34dde215bad8d3c0302a385c2281a4ddae99c91a46eb5d994269,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:45,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,0 / 61,0e5ea40e2b59c4afded6c5ac0ce979abb7fb2f3ee64f9180a1180388d2b85427,https://www.virustotal.com/gui/file/0e5ea40e2b59c4afded6c5ac0ce979abb7fb2f3ee64f9180a1180388d2b85427,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:44,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,0 / 61,0db7b56cfb0d22b430230bc489d96a5ff158b515d2777cc25dfdbae62188205b,https://www.virustotal.com/gui/file/0db7b56cfb0d22b430230bc489d96a5ff158b515d2777cc25dfdbae62188205b,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:44,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 60,111b75d9d4b67734ec1775ed5d56da3a27acf5e8fdd4e47212111880d6155d35,https://www.virustotal.com/gui/file/111b75d9d4b67734ec1775ed5d56da3a27acf5e8fdd4e47212111880d6155d35,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
06/02/2020 21:44,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,juin-61,03e306c8c9a56cc054c522f556fa8736eed9c258655dfcea8211df15594f0ac1,https://www.virustotal.com/gui/file/03e306c8c9a56cc054c522f556fa8736eed9c258655dfcea8211df15594f0ac1,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:44,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 61,0e8b7c1b4f2e96f7772fc556601e4374dc47eee9e8603892b3e556113f92d791,https://www.virustotal.com/gui/file/0e8b7c1b4f2e96f7772fc556601e4374dc47eee9e8603892b3e556113f92d791,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
06/02/2020 21:43,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,avr-62,06c75679c487f3e42d4e16cf735390ec11b7c1cbace9d7b19b93a03e5ac96156,https://www.virustotal.com/gui/file/06c75679c487f3e42d4e16cf735390ec11b7c1cbace9d7b19b93a03e5ac96156,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:43,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 62,06244d853d4aed811b5d5a0dedaaf6dd8b10fe8ad0c964cedc9f9f4aff4d7a55,https://www.virustotal.com/gui/file/06244d853d4aed811b5d5a0dedaaf6dd8b10fe8ad0c964cedc9f9f4aff4d7a55,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
06/02/2020 21:40,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,f‚vr-62,13ae40238db1c8758e11dffcef894a3d6f0dcf7faa01976a929907c62314743a,https://www.virustotal.com/gui/file/13ae40238db1c8758e11dffcef894a3d6f0dcf7faa01976a929907c62314743a,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:35,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 61,12734ef864be792ea0b9cba74a3a5620a9f9d6c29e26d86834e09a110564f2e2,https://www.virustotal.com/gui/file/12734ef864be792ea0b9cba74a3a5620a9f9d6c29e26d86834e09a110564f2e2,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
06/02/2020 21:31,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,68 / 73,493147ae81d97e3f1093f7adba9d9b40f64d897452ddd42f76580c641fd39b2c,https://www.virustotal.com/gui/file/493147ae81d97e3f1093f7adba9d9b40f64d897452ddd42f76580c641fd39b2c,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
06/02/2020 21:29,Sig_APT_StringSet_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,54 / 72,5e1ba28f3c682e05116ec2a0ad68cb4c9fdc1c594ec42badc2f70061051ee14c,https://www.virustotal.com/gui/file/5e1ba28f3c682e05116ec2a0ad68cb4c9fdc1c594ec42badc2f70061051ee14c,#sig #apt #aptmalware #sig_apt_stringset_1
06/02/2020 21:29,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 62,0dc57ab0a8f7ae2c9f18715b3f82e651e317068e47783e32c6a70a50bafc1de4,https://www.virustotal.com/gui/file/0dc57ab0a8f7ae2c9f18715b3f82e651e317068e47783e32c6a70a50bafc1de4,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
06/02/2020 21:27,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,43 / 72,afe032ae3f4e8bc15fca4a0e14778b170ba0570ed524e3662b799daa200a9a46,https://www.virustotal.com/gui/file/afe032ae3f4e8bc15fca4a0e14778b170ba0570ed524e3662b799daa200a9a46,#sig #apt #aptmalware #sig_apt_stringset_7
06/02/2020 21:25,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,51 / 72,cf892141aaa3f8d2b75ad3d30b061714c617dcd3512bc247d34ed8e21e99ccd0,https://www.virustotal.com/gui/file/cf892141aaa3f8d2b75ad3d30b061714c617dcd3512bc247d34ed8e21e99ccd0,#sig #apt #aptmalware #sig_apt_stringset_4
06/02/2020 21:25,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,mai-62,1030ac135d2b6c7ac930eb076b827e565cce50f6a37bc9be7752e19991b735c5,https://www.virustotal.com/gui/file/1030ac135d2b6c7ac930eb076b827e565cce50f6a37bc9be7752e19991b735c5,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:24,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,juil-62,06081637a239058b2aa3370f2bb2eb47ae7a9c562f5c643726687e7c957fce0f,https://www.virustotal.com/gui/file/06081637a239058b2aa3370f2bb2eb47ae7a9c562f5c643726687e7c957fce0f,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:21,Sig_APT_StringSet_5,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,45 / 72,75a94a5d1b03746b7d5254d3b71b4fd6a285cd499337ae2ba6056865645e38e3,https://www.virustotal.com/gui/file/75a94a5d1b03746b7d5254d3b71b4fd6a285cd499337ae2ba6056865645e38e3,#sig #apt #aptmalware #sig_apt_stringset_5
06/02/2020 21:20,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,46 / 69,d23d5416db41b394934615903364269a9c3fdaa2c590bb0b7d2f46fef531147b,https://www.virustotal.com/gui/file/d23d5416db41b394934615903364269a9c3fdaa2c590bb0b7d2f46fef531147b,#sig #apt #aptmalware #sig_apt_stringset_4
06/02/2020 21:20,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,juin-62,143e46451f3637340cbd4ea74f838b7e1142e0e73f2b3eea40427bf09960ebe2,https://www.virustotal.com/gui/file/143e46451f3637340cbd4ea74f838b7e1142e0e73f2b3eea40427bf09960ebe2,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 21:19,APT_MAL_BronzeUnion_CN_Mal_Cert,Chinese Threat Groups,Valhalla Rule Feed Only,Detects a signing certificate used by Bronze Union threat group,https://www.secureworks.com/research/a-peek-into-bronze-unions-toolbox,sept-72,7d9bbec39ef5c4a48a3c92e02ef8147f0965058a7eb521b53fd86852526efa52,https://www.virustotal.com/gui/file/7d9bbec39ef5c4a48a3c92e02ef8147f0965058a7eb521b53fd86852526efa52,#apt #bronzeunion #cert #chinesethreatgroups #apt_mal_bronzeunion_cn_mal_cert
06/02/2020 21:19,APT_Sofacy_Rel_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects Barys malware with C2 dom relation to Sofacy activity,-,63 / 73,8049cc3cd6b9292cf85e26aa37cf751fa8f5490a685f83aa8d2d442f23f57a02,https://www.virustotal.com/gui/file/8049cc3cd6b9292cf85e26aa37cf751fa8f5490a685f83aa8d2d442f23f57a02,#apt #sofacy #rel #aptmalware #apt_sofacy_rel_sep18_2
06/02/2020 21:17,APT_Donot_MAL_Dec19_1,APT Malware,Valhalla Rule Feed Only,Detects Donot malware,https://twitter.com/Rmy_Reserve/status/1206596674920972288,45 / 69,3c82edf0dc7d18dd38ccfcb7c4c7d07539491c79a1d5e4d21460e8bc6c44873a,https://www.virustotal.com/gui/file/3c82edf0dc7d18dd38ccfcb7c4c7d07539491c79a1d5e4d21460e8bc6c44873a,#apt #donot #aptmalware #apt_donot_mal_dec19_1
06/02/2020 21:17,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,64 / 73,5d5f1779dd461402e9a8d19666e97f2adedb128f1c66674d4d3ea561a52bfb44,https://www.virustotal.com/gui/file/5d5f1779dd461402e9a8d19666e97f2adedb128f1c66674d4d3ea561a52bfb44,#sig #apt #rats #aptmalware #sig_apt_rats_1
06/02/2020 21:15,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,65 / 71,90ddc54c7a92e287700fe1cbbc3ed7d8bb0ac10c267b5e52ffae16de58c62e4f,https://www.virustotal.com/gui/file/90ddc54c7a92e287700fe1cbbc3ed7d8bb0ac10c267b5e52ffae16de58c62e4f,#sig #apt #rats #aptmalware #sig_apt_rats_1
06/02/2020 21:09,APT_Tick_MAL_ENDTRADE_Nov19_4,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Tick group malware mentioned in ENDTRADE report,https://blog.trendmicro.com/trendlabs-security-intelligence/operation-endtrade-finding-multi-stage-backdoors-that-tick/,30 / 72,483ebabd7844183bdf791e894666bb226bb8b49db08a6a9d7ab0b86fa0d4841f,https://www.virustotal.com/gui/file/483ebabd7844183bdf791e894666bb226bb8b49db08a6a9d7ab0b86fa0d4841f,#apt #tick #endtrade #chinesethreatgroups #apt_tick_mal_endtrade_nov19_4
06/02/2020 21:09,APT_Tick_HKTL_ENDTRADE_Nov19_1,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Lilith tool mentioned in ENDTRADE report,https://blog.trendmicro.com/trendlabs-security-intelligence/operation-endtrade-finding-multi-stage-backdoors-that-tick/,30 / 72,483ebabd7844183bdf791e894666bb226bb8b49db08a6a9d7ab0b86fa0d4841f,https://www.virustotal.com/gui/file/483ebabd7844183bdf791e894666bb226bb8b49db08a6a9d7ab0b86fa0d4841f,#apt #tick #endtrade #chinesethreatgroups #apt_tick_hktl_endtrade_nov19_1
06/02/2020 21:05,APT_WiPro_ScreenConnect_ServiceInstall_MSI_1_Apr19,APT Malware,-,-,-,0 / 60,87152ec92496358b1ae2baa43bfb65df14c947ee2cff4aa8f0568e88fe5c6d9b,https://www.virustotal.com/gui/file/87152ec92496358b1ae2baa43bfb65df14c947ee2cff4aa8f0568e88fe5c6d9b,#apt #wipro #screenconnect #serviceinstall #msi #aptmalware #apt_wipro_screenconnect_serviceinstall_msi_1_apr19
06/02/2020 21:02,Sig_APT_StringSet_5,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,0 / 73,2b47f647b9a18d475fed13a6e5e88f7d443514fa49a5884a163a2c31c42f6124,https://www.virustotal.com/gui/file/2b47f647b9a18d475fed13a6e5e88f7d443514fa49a5884a163a2c31c42f6124,#sig #apt #aptmalware #sig_apt_stringset_5
06/02/2020 21:01,APT_Donot_MAL_Dec19_1,APT Malware,Valhalla Rule Feed Only,Detects Donot malware,https://twitter.com/Rmy_Reserve/status/1206596674920972288,45 / 69,90bf0c793f23cde7e4674dea28389cb7b7d91e2bd66682c2ddbe5a972e262ef7,https://www.virustotal.com/gui/file/90bf0c793f23cde7e4674dea28389cb7b7d91e2bd66682c2ddbe5a972e262ef7,#apt #donot #aptmalware #apt_donot_mal_dec19_1
06/02/2020 20:59,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,59 / 72,c73de4ebf1da6133ab95b269db9850e8dcedd73a3a6174adf2009d59d6e52323,https://www.virustotal.com/gui/file/c73de4ebf1da6133ab95b269db9850e8dcedd73a3a6174adf2009d59d6e52323,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
06/02/2020 20:48,APT_MAL_BronzeUnion_CN_Mal_Cert,Chinese Threat Groups,Valhalla Rule Feed Only,Detects a signing certificate used by Bronze Union threat group,https://www.secureworks.com/research/a-peek-into-bronze-unions-toolbox,38 / 73,2a0de7350e48380a9daab294d2835135768bc0ce57afae71c3892ad9ab5487ea,https://www.virustotal.com/gui/file/2a0de7350e48380a9daab294d2835135768bc0ce57afae71c3892ad9ab5487ea,#apt #bronzeunion #cert #chinesethreatgroups #apt_mal_bronzeunion_cn_mal_cert
06/02/2020 20:42,APT_Quasar_RAT_Sep18_1,APT Malware,Valhalla Rule Feed Only,Detects Quasar RAT,-,52 / 73,779f58acc41f33c5fb49200533dffb745a90d6fcffa4ea002327a084c6cc2a7e,https://www.virustotal.com/gui/file/779f58acc41f33c5fb49200533dffb745a90d6fcffa4ea002327a084c6cc2a7e,#apt #quasar #rat #aptmalware #apt_quasar_rat_sep18_1
06/02/2020 20:42,APT_MAL_Ke3chang_Ketrican_Jul19_1,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Ke3chang Ketrican malware,https://www.welivesecurity.com/2019/07/18/okrum-ke3chang-targets-diplomatic-missions/,44 / 73,689f121c4a7309644c37141742abed0f111b6fa60632c54002a5ce898af36397,https://www.virustotal.com/gui/file/689f121c4a7309644c37141742abed0f111b6fa60632c54002a5ce898af36397,#apt #ke3chang #ketrican #chinesethreatgroups #apt_mal_ke3chang_ketrican_jul19_1
06/02/2020 20:39,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,63 / 73,e72369dae20595b1b69d9609559028cdf71dba80f5e0b1d515cb3ec7ff42b85c,https://www.virustotal.com/gui/file/e72369dae20595b1b69d9609559028cdf71dba80f5e0b1d515cb3ec7ff42b85c,#sig #apt #rats #aptmalware #sig_apt_rats_1
06/02/2020 20:38,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,0 / 62,1044dd8283a930ac16822e2f76eeeeaf546d87ec9bb0cee685bcf01a90d37eb7,https://www.virustotal.com/gui/file/1044dd8283a930ac16822e2f76eeeeaf546d87ec9bb0cee685bcf01a90d37eb7,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 20:38,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,67 / 73,439ab45b25d74dd6cc4de4cbe37b62c99a8c1624d41a25b6b7987fc842f59fcf,https://www.virustotal.com/gui/file/439ab45b25d74dd6cc4de4cbe37b62c99a8c1624d41a25b6b7987fc842f59fcf,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
06/02/2020 20:38,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,f‚vr-61,0e3f603787ce662353d33b2964f8f3089738658910cfab9a7c92befcf9d20c75,https://www.virustotal.com/gui/file/0e3f603787ce662353d33b2964f8f3089738658910cfab9a7c92befcf9d20c75,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 20:37,APT_Tick_MAL_ENDTRADE_Nov19_3,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Tick group malware mentioned in ENDTRADE report,https://blog.trendmicro.com/trendlabs-security-intelligence/operation-endtrade-finding-multi-stage-backdoors-that-tick/,58 / 72,57e6526c5371d16a08586c826e600492a7510cdde2ad6fb9fd86fe1b74809462,https://www.virustotal.com/gui/file/57e6526c5371d16a08586c826e600492a7510cdde2ad6fb9fd86fe1b74809462,#apt #tick #endtrade #chinesethreatgroups #apt_tick_mal_endtrade_nov19_3
06/02/2020 20:31,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,50 / 69,81cdb06b584c3709a0ce0a297b5c4600e8f3f3aac8337dc7faae7c4e503ab871,https://www.virustotal.com/gui/file/81cdb06b584c3709a0ce0a297b5c4600e8f3f3aac8337dc7faae7c4e503ab871,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
06/02/2020 20:28,Sig_APT_Hacktools_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,56 / 73,740487d798b89f8468600f169ca7b3d717a86f2dafa899f04d6b8ef45680a22c,https://www.virustotal.com/gui/file/740487d798b89f8468600f169ca7b3d717a86f2dafa899f04d6b8ef45680a22c,#sig #apt #hacktools #aptmalware #sig_apt_hacktools_1
06/02/2020 20:22,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,50 / 69,09695dd263e5297305f32ab0adf46e44e15cc609b4b95d659f9bbef6c4950dbe,https://www.virustotal.com/gui/file/09695dd263e5297305f32ab0adf46e44e15cc609b4b95d659f9bbef6c4950dbe,#sig #apt #aptmalware #sig_apt_stringset_4
06/02/2020 20:20,APT_NK_MAL_Malware_Unknown_Nov19_1,North Korean Threat Groups,-,-,-,40 / 71,13290e124a9ed048aedaf11bc17d939b044bd10431f48dc7e8f1a06260cf2da3,https://www.virustotal.com/gui/file/13290e124a9ed048aedaf11bc17d939b044bd10431f48dc7e8f1a06260cf2da3,#apt #unknown #northkoreanthreatgroups #apt_nk_mal_malware_unknown_nov19_1
06/02/2020 20:20,APT_Tick_MAL_ENDTRADE_Nov19_3,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Tick group malware mentioned in ENDTRADE report,https://blog.trendmicro.com/trendlabs-security-intelligence/operation-endtrade-finding-multi-stage-backdoors-that-tick/,20 / 73,becd4c536ed2123e72d8398fc6e4e2ecc4b0a9d9e39d5ecb1fdf77dea2afe71a,https://www.virustotal.com/gui/file/becd4c536ed2123e72d8398fc6e4e2ecc4b0a9d9e39d5ecb1fdf77dea2afe71a,#apt #tick #endtrade #chinesethreatgroups #apt_tick_mal_endtrade_nov19_3
06/02/2020 20:20,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,65 / 73,93e8fbda9e3d1b64244a1b87b14e475e594ee33caf401a27486ea4a03f4aa294,https://www.virustotal.com/gui/file/93e8fbda9e3d1b64244a1b87b14e475e594ee33caf401a27486ea4a03f4aa294,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
06/02/2020 20:20,APT_Tick_MAL_ENDTRADE_Nov19_3,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Tick group malware mentioned in ENDTRADE report,https://blog.trendmicro.com/trendlabs-security-intelligence/operation-endtrade-finding-multi-stage-backdoors-that-tick/,mai-73,2f4431943e12db5da70db219e7286c57146d5182fe009a6b979663a302bc9650,https://www.virustotal.com/gui/file/2f4431943e12db5da70db219e7286c57146d5182fe009a6b979663a302bc9650,#apt #tick #endtrade #chinesethreatgroups #apt_tick_mal_endtrade_nov19_3
06/02/2020 20:20,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,50 / 72,18f2580db19213f4a30306575c5a0a08a0db3c1bb343c4f1c8c48de6b0631daa,https://www.virustotal.com/gui/file/18f2580db19213f4a30306575c5a0a08a0db3c1bb343c4f1c8c48de6b0631daa,#sig #apt #aptmalware #sig_apt_stringset_4
06/02/2020 20:19,APT_KONNI_OfficeDoc_Dropper_Jul19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document malware possibly used by KONNI group,https://twitter.com/Timele9527/status/1149501545886519296,0 / 62,0c19f812d45d748c432809e36aae7ae7cccc2ed47e33f6791814057f9d274db7,https://www.virustotal.com/gui/file/0c19f812d45d748c432809e36aae7ae7cccc2ed47e33f6791814057f9d274db7,#apt #konni #dropper #aptmalware #apt_konni_officedoc_dropper_jul19_1
06/02/2020 20:19,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,58 / 72,a28964fe85c0ba887f8e3725e504a20b1b1bc1e0da001840586ede8fa2f3a344,https://www.virustotal.com/gui/file/a28964fe85c0ba887f8e3725e504a20b1b1bc1e0da001840586ede8fa2f3a344,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
06/02/2020 20:19,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 73,25312448206c148dd00864976e48e85acbca63103e2a477f04b54b6ffe41f9a1,https://www.virustotal.com/gui/file/25312448206c148dd00864976e48e85acbca63103e2a477f04b54b6ffe41f9a1,#sig #apt #aptmalware #sig_apt_stringset_2
06/02/2020 20:14,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,63 / 71,daede3c602ae11e5b174c1a4635cab21781bcadd2fc9e8b87e8fd79df590f6ad,https://www.virustotal.com/gui/file/daede3c602ae11e5b174c1a4635cab21781bcadd2fc9e8b87e8fd79df590f6ad,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
06/02/2020 20:12,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,f‚vr-61,082579be9ceb51c5800be21b8f2fe440bb7678f4ccebc9ef6b5d64f93075bcb6,https://www.virustotal.com/gui/file/082579be9ceb51c5800be21b8f2fe440bb7678f4ccebc9ef6b5d64f93075bcb6,#apt #aptmalware #apt_mal_docdropper_nov19_1
06/02/2020 20:10,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,62 / 71,425a342735945c6b3b4829b6dbafa7be02e528a73451b4612ce6773417aa0150,https://www.virustotal.com/gui/file/425a342735945c6b3b4829b6dbafa7be02e528a73451b4612ce6773417aa0150,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
06/02/2020 20:10,APT_MAL_TA505_Campaign_Jan19_2,APT Malware,-,-,-,19 / 57,a186a7750a4b881d602c6829ef0d25b158157d694632e5fda7b875abfe74853a,https://www.virustotal.com/gui/file/a186a7750a4b881d602c6829ef0d25b158157d694632e5fda7b875abfe74853a,#apt #ta505 #campaign #aptmalware #apt_mal_ta505_campaign_jan19_2
06/02/2020 20:06,APT_WiPro_ScreenConnect_ServiceInstall_MSI_1_Apr19,APT Malware,-,-,-,0 / 60,ce279b95a48004a07f742aa80ee5a8a0796609a9bafd66ca25e554c6118603e6,https://www.virustotal.com/gui/file/ce279b95a48004a07f742aa80ee5a8a0796609a9bafd66ca25e554c6118603e6,#apt #wipro #screenconnect #serviceinstall #msi #aptmalware #apt_wipro_screenconnect_serviceinstall_msi_1_apr19
06/02/2020 20:06,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,59 / 70,de908f92f01b4b01c9a6bac28cbc0d08df2ab8a28330d9eaa96aeefeab908283,https://www.virustotal.com/gui/file/de908f92f01b4b01c9a6bac28cbc0d08df2ab8a28330d9eaa96aeefeab908283,#sig #apt #rats #aptmalware #sig_apt_rats_1
