Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
11/02/2020 17:45,APT_APT28_Sample_Jun18_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects sample related to Sofacy group,https://twitter.com/DrunkBinary/status/1004923817003765760,57 / 73,a5328fd3978956163664958cf46ffd5e266f290af0be680ab9bb660da679106f,https://www.virustotal.com/gui/file/a5328fd3978956163664958cf46ffd5e266f290af0be680ab9bb660da679106f,#apt #apt28 #sample #russianthreatgroups #apt_apt28_sample_jun18_1
11/02/2020 17:44,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,41 / 60,8831a2ee3d9bc460cca029901bdf41db8fc684b8061ba4b9eed05cad44b5682e,https://www.virustotal.com/gui/file/8831a2ee3d9bc460cca029901bdf41db8fc684b8061ba4b9eed05cad44b5682e,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:44,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,43 / 60,76c003bc1668f2fedb7074dccdf5015474ece3543dd07e92c58fdeb87c2e0680,https://www.virustotal.com/gui/file/76c003bc1668f2fedb7074dccdf5015474ece3543dd07e92c58fdeb87c2e0680,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:44,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,40 / 59,9de41c0139bdf723afc285e77c9981398d84b0308f7bd3aaf262178a8e69be19,https://www.virustotal.com/gui/file/9de41c0139bdf723afc285e77c9981398d84b0308f7bd3aaf262178a8e69be19,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:44,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,35 / 60,779e9855ab21da485619399676df816a862b347b2fb3896d8ac01ff655b41cd9,https://www.virustotal.com/gui/file/779e9855ab21da485619399676df816a862b347b2fb3896d8ac01ff655b41cd9,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:44,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,37 / 60,939ece58176b031421be09f614f910993ef2430c3a8939fc410f9e99c83a8a95,https://www.virustotal.com/gui/file/939ece58176b031421be09f614f910993ef2430c3a8939fc410f9e99c83a8a95,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:44,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,39 / 60,bcb9e7dea0638b5ea0b1834e0901ff5bbfa8630e3faa12d2bde0e2b454a63ee1,https://www.virustotal.com/gui/file/bcb9e7dea0638b5ea0b1834e0901ff5bbfa8630e3faa12d2bde0e2b454a63ee1,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:44,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,42 / 60,6febda1706d439eae3925d5847c20687ecfc6fc0fb16020e625310080e5b3ffd,https://www.virustotal.com/gui/file/6febda1706d439eae3925d5847c20687ecfc6fc0fb16020e625310080e5b3ffd,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:44,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,33 / 60,44a639b6873d4874e01f16a919d0faa9a75cbcf7d17e0f9d17d3af2e29046771,https://www.virustotal.com/gui/file/44a639b6873d4874e01f16a919d0faa9a75cbcf7d17e0f9d17d3af2e29046771,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:44,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,34 / 60,77ccd02ff27dfcceb68aa4957934311fe9e9dfaddedaa8527df85e060175c9b9,https://www.virustotal.com/gui/file/77ccd02ff27dfcceb68aa4957934311fe9e9dfaddedaa8527df85e060175c9b9,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:43,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,45 / 60,348cce6c8790363d35fcad56f16dbdcc995c0175711cbe1d2435f720262aef63,https://www.virustotal.com/gui/file/348cce6c8790363d35fcad56f16dbdcc995c0175711cbe1d2435f720262aef63,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:43,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,41 / 60,846cf604ba2365147b811d1da78b02df8e87425daf57611a8ce5ded9bfacbb54,https://www.virustotal.com/gui/file/846cf604ba2365147b811d1da78b02df8e87425daf57611a8ce5ded9bfacbb54,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:43,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,41 / 60,80749d43166424d53ca7a22e13df76ff5919fbd8d1b8b4d8a320fdff9c8933e7,https://www.virustotal.com/gui/file/80749d43166424d53ca7a22e13df76ff5919fbd8d1b8b4d8a320fdff9c8933e7,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:43,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,37 / 60,44308a6339c939e8b2767ca7bacf441966699b2ee8d11d76de461ac27124cad7,https://www.virustotal.com/gui/file/44308a6339c939e8b2767ca7bacf441966699b2ee8d11d76de461ac27124cad7,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:43,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,42 / 60,93a2b175317305f09207d3ea011238594f8f2813b15a992a5d9f395e4a907634,https://www.virustotal.com/gui/file/93a2b175317305f09207d3ea011238594f8f2813b15a992a5d9f395e4a907634,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:43,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,42 / 60,76238424db170a1e1a2eda9f08d4ab73289268c2323b9b130447bb17aaaae8b0,https://www.virustotal.com/gui/file/76238424db170a1e1a2eda9f08d4ab73289268c2323b9b130447bb17aaaae8b0,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:43,APT_RoyalRoad_RTF_Hex_Pattern_1,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,23 / 59,48257a0d98cc8d8c31b449f7e4737507031b06a4165b305b498a8b3f136dcd6b,https://www.virustotal.com/gui/file/48257a0d98cc8d8c31b449f7e4737507031b06a4165b305b498a8b3f136dcd6b,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_1
11/02/2020 17:42,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,30 / 59,6c33cd3e334a2d20af7a98b8efecf3b30a6a7712c35625e32ef0b4e5d64230f5,https://www.virustotal.com/gui/file/6c33cd3e334a2d20af7a98b8efecf3b30a6a7712c35625e32ef0b4e5d64230f5,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:42,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,42 / 60,4657a19f2ddcfc8a6307ff241b4556103400282b11fa35b3b168f5dee6e98c51,https://www.virustotal.com/gui/file/4657a19f2ddcfc8a6307ff241b4556103400282b11fa35b3b168f5dee6e98c51,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:42,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,42 / 60,0c27c677f40253968ecdad878ca7b7cf3f0ef5f00ced03d53599e5a3f87de2af,https://www.virustotal.com/gui/file/0c27c677f40253968ecdad878ca7b7cf3f0ef5f00ced03d53599e5a3f87de2af,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:42,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,38 / 59,81ab7792476e34ee2e4705da65a78dabbb5c6f277c2cd460fc2cde1cfc6a9018,https://www.virustotal.com/gui/file/81ab7792476e34ee2e4705da65a78dabbb5c6f277c2cd460fc2cde1cfc6a9018,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:41,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,37 / 60,2145fd0996e98ab443160b231c8d3573fcae240c0a04d6242dab7a8cae5601de,https://www.virustotal.com/gui/file/2145fd0996e98ab443160b231c8d3573fcae240c0a04d6242dab7a8cae5601de,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:41,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,42 / 58,30fefb14a9cc8ba446c9dcf873f72617c79cae4a7abee92ad7bf3da12fd65ee1,https://www.virustotal.com/gui/file/30fefb14a9cc8ba446c9dcf873f72617c79cae4a7abee92ad7bf3da12fd65ee1,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:41,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,38 / 60,4b780fe04abaec520630442921dec2f4689eb8244a91e1a18b9389cc2c220021,https://www.virustotal.com/gui/file/4b780fe04abaec520630442921dec2f4689eb8244a91e1a18b9389cc2c220021,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:41,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,30 / 60,13668ee8456a652bc250d4644afd21f60c64fbea087965faffa8b3e160b7a02c,https://www.virustotal.com/gui/file/13668ee8456a652bc250d4644afd21f60c64fbea087965faffa8b3e160b7a02c,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:40,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,46 / 60,2b187069adce318dc7c95323928bce89e0347008a697eac927b4a2275b147cba,https://www.virustotal.com/gui/file/2b187069adce318dc7c95323928bce89e0347008a697eac927b4a2275b147cba,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:40,APT_RoyalRoad_RTF_Hex_Pattern_2,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,43 / 60,013848713e07d180688aac16ba312df970d2ee8e15aa389cee993cd291733af9,https://www.virustotal.com/gui/file/013848713e07d180688aac16ba312df970d2ee8e15aa389cee993cd291733af9,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_2
11/02/2020 17:40,APT_RoyalRoad_RTF_Hex_Pattern_1,Chinese Threat Groups,Valhalla Rule Feed Only,Detects RoyalRoad hex encoded payload pattern,https://jsac.jpcert.or.jp/archive/2020/pdf/JSAC2020_8_koike-nakajima_jp.pdf,22 / 59,1c1ca57a37309ff7e722a89909cf6b726a8cc041af6ad8a0ce721de6073c4bdb,https://www.virustotal.com/gui/file/1c1ca57a37309ff7e722a89909cf6b726a8cc041af6ad8a0ce721de6073c4bdb,#apt #royalroad #rtf #pattern #chinesethreatgroups #apt_royalroad_rtf_hex_pattern_1
11/02/2020 17:39,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,f‚vr-62,a960254d40d9a60d2b0f423f269c29a033a62703ded18a8b374e99eb5b4d8345,https://www.virustotal.com/gui/file/a960254d40d9a60d2b0f423f269c29a033a62703ded18a8b374e99eb5b4d8345,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:39,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,45 / 61,a9765d09fcdf4fdf5f6e8903396194eb4cad5a60a81cf4fe4ee9ba4e37892140,https://www.virustotal.com/gui/file/a9765d09fcdf4fdf5f6e8903396194eb4cad5a60a81cf4fe4ee9ba4e37892140,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:38,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,45 / 62,a8df48f881ccb1a59784d5575e894b58d086f3e83ea1e17da52e937683ee64f1,https://www.virustotal.com/gui/file/a8df48f881ccb1a59784d5575e894b58d086f3e83ea1e17da52e937683ee64f1,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:38,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,oct-62,a910a00642ecba8f24488759d9421522c8404344b33dbe9e0195c7007a95a12a,https://www.virustotal.com/gui/file/a910a00642ecba8f24488759d9421522c8404344b33dbe9e0195c7007a95a12a,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:38,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,41 / 62,a92f67e6d2c9d0f76f5f65c8a22cd1a94bf834e98e1bea427ed6b7591dd9da1e,https://www.virustotal.com/gui/file/a92f67e6d2c9d0f76f5f65c8a22cd1a94bf834e98e1bea427ed6b7591dd9da1e,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:38,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 61,a93924c38c535c9ede5fdf90a1d00f68b95ea936b1aa9859f8df62e2cbfc4b73,https://www.virustotal.com/gui/file/a93924c38c535c9ede5fdf90a1d00f68b95ea936b1aa9859f8df62e2cbfc4b73,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
11/02/2020 17:37,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 72,94833e0dc4758788c3f89250274ef64e96ec6b4117f9f600b0fb20afa991114d,https://www.virustotal.com/gui/file/94833e0dc4758788c3f89250274ef64e96ec6b4117f9f600b0fb20afa991114d,#sig #apt #aptmalware #sig_apt_stringset_2
11/02/2020 17:36,APT_WMIExecVBS,APT Malware,Valhalla Rule Feed Only,Deep Panda CN APT,-,30 / 62,a905ca2ae38ac2dd022369072f890de555d76110f247781f7f3c25222dfb8852,https://www.virustotal.com/gui/file/a905ca2ae38ac2dd022369072f890de555d76110f247781f7f3c25222dfb8852,#apt #aptmalware #apt_wmiexecvbs
11/02/2020 17:36,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,45 / 62,a9027d3e4a9e9e308a8079c92e0df19d03f67f25486a6792c152d6ca6167866d,https://www.virustotal.com/gui/file/a9027d3e4a9e9e308a8079c92e0df19d03f67f25486a6792c152d6ca6167866d,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:34,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,45 / 62,a8a4813f616048e21035dc93c9f372bd98aba9e565376510534e5c13dc3f0172,https://www.virustotal.com/gui/file/a8a4813f616048e21035dc93c9f372bd98aba9e565376510534e5c13dc3f0172,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:34,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,juil-62,a8b33870576e6ab246476c7a49b78184b31ea5c40ab2a316cfc3d17cd3c2d26d,https://www.virustotal.com/gui/file/a8b33870576e6ab246476c7a49b78184b31ea5c40ab2a316cfc3d17cd3c2d26d,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
11/02/2020 17:34,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,41 / 62,a8acbe6379e2da99664922e373697dc47ab57b80fb2081e8166e058551747e62,https://www.virustotal.com/gui/file/a8acbe6379e2da99664922e373697dc47ab57b80fb2081e8166e058551747e62,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:34,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,43 / 60,a84059163a9c021869854a78c3baceae910e021fc283670781a5ac4cf6172294,https://www.virustotal.com/gui/file/a84059163a9c021869854a78c3baceae910e021fc283670781a5ac4cf6172294,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:34,APT_WMIExecVBS,APT Malware,Valhalla Rule Feed Only,Deep Panda CN APT,-,43 / 62,a8c263c24fc774e6c5f7f1d1f7b626b0837d5244055826c8ed61cf67b48a2d7e,https://www.virustotal.com/gui/file/a8c263c24fc774e6c5f7f1d1f7b626b0837d5244055826c8ed61cf67b48a2d7e,#apt #aptmalware #apt_wmiexecvbs
11/02/2020 17:34,APT_MuddyWater_Dropped_VBS_Sep19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects obfuscated VBS dropped by MuddyWater Doc,https://app.any.run/tasks/4670eecc-5c5d-40ca-a707-1e3af2e2358c,janv-62,a8a66cd5907731f4be21438c97aade954b7ba62f60629011bf2c24438fc4c59f,https://www.virustotal.com/gui/file/a8a66cd5907731f4be21438c97aade954b7ba62f60629011bf2c24438fc4c59f,#apt #muddywater #dropped #vbs #middleeasternthreatgroups #apt_muddywater_dropped_vbs_sep19_1
11/02/2020 17:33,APT_MAL_GazaHackingTeam_VBA_Sep19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects VBA malware used by Gaza Hacking Team,https://twitter.com/jeFF0Falltrades/status/1173300902242988032,34 / 62,a88386b5e90171dd2daf7eecc862d6d80ac6416861c55df5c49d99a1c309ad82,https://www.virustotal.com/gui/file/a88386b5e90171dd2daf7eecc862d6d80ac6416861c55df5c49d99a1c309ad82,#apt #gazahackingteam #vba #middleeasternthreatgroups #apt_mal_gazahackingteam_vba_sep19_1
11/02/2020 17:33,APT_MuddyWater_MalDoc_VBScript_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious docs used by MuddyWater,https://twitter.com/Timele9527/status/1141177527051776002,0 / 61,a897752a9301c89e5ab2810e890331d3a7db4041ba0e7ba98fd65bc52f708505,https://www.virustotal.com/gui/file/a897752a9301c89e5ab2810e890331d3a7db4041ba0e7ba98fd65bc52f708505,#apt #muddywater #middleeasternthreatgroups #apt_muddywater_maldoc_vbscript_jun19_1
11/02/2020 17:33,APT_WMIExecVBS,APT Malware,Valhalla Rule Feed Only,Deep Panda CN APT,-,44 / 62,a872362189af5b691d20d67025cd00811d42bc290797340e389b98c764902b9d,https://www.virustotal.com/gui/file/a872362189af5b691d20d67025cd00811d42bc290797340e389b98c764902b9d,#apt #aptmalware #apt_wmiexecvbs
11/02/2020 17:33,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,46 / 62,a8503beece30885b5955d41256d7f132a6ebc661ff318e5ec7fb1107fa784cad,https://www.virustotal.com/gui/file/a8503beece30885b5955d41256d7f132a6ebc661ff318e5ec7fb1107fa784cad,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:32,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,42 / 61,a83017c9f0f98ca06e06466f93812fff81263c57cbf907686bcc2c5238390848,https://www.virustotal.com/gui/file/a83017c9f0f98ca06e06466f93812fff81263c57cbf907686bcc2c5238390848,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:32,APT_Sofacy_Rel_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects Barys malware with C2 dom relation to Sofacy activity,-,55 / 72,d094c8451be3ca456e9a6ac1c525be99b48d1ce7c032e3b6018f5b2f5a6b10ee,https://www.virustotal.com/gui/file/d094c8451be3ca456e9a6ac1c525be99b48d1ce7c032e3b6018f5b2f5a6b10ee,#apt #sofacy #rel #aptmalware #apt_sofacy_rel_sep18_2
11/02/2020 17:31,APT_Sofacy_Rel_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects Barys malware with C2 dom relation to Sofacy activity,-,59 / 72,829ad5de1c39b9a32283d4580099c751810374139d3a5eb5d9efaff5c4bfc403,https://www.virustotal.com/gui/file/829ad5de1c39b9a32283d4580099c751810374139d3a5eb5d9efaff5c4bfc403,#apt #sofacy #rel #aptmalware #apt_sofacy_rel_sep18_2
11/02/2020 17:31,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,45 / 62,a81d4fc796ee9c335a68c0a6ab16457263283a7a4a3cd837245fdc5778d9b559,https://www.virustotal.com/gui/file/a81d4fc796ee9c335a68c0a6ab16457263283a7a4a3cd837245fdc5778d9b559,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:31,APT_MAL_DocDropper_Nov19_1,APT Malware,Valhalla Rule Feed Only,Detects Office document with malware dropper characteristics,https://app.any.run/tasks/adad7bd0-12c1-4ed4-ace5-93da0154a284/,44 / 61,a8479535d36f4cc044b9e707810d8aaaaacd8f0bb568c687c6a9b00de019ad7e,https://www.virustotal.com/gui/file/a8479535d36f4cc044b9e707810d8aaaaacd8f0bb568c687c6a9b00de019ad7e,#apt #aptmalware #apt_mal_docdropper_nov19_1
11/02/2020 17:31,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 71,3eeb63f3054723c08069091a5a9f5f395ab1091a088c4f8b33cc9849ddd34f68,https://www.virustotal.com/gui/file/3eeb63f3054723c08069091a5a9f5f395ab1091a088c4f8b33cc9849ddd34f68,#sig #apt #aptmalware #sig_apt_stringset_2
